1238841833.000000,0.296922,0.018920,0.259587,0.918746,-0.005414,0.015813,-0.000895
1238841843.000000,0.296133,0.020088,0.259942,0.918875,-0.005279,0.015834,-0.000690
1238841853.000000,0.295354,0.021256,0.260313,0.918995,-0.005145,0.015856,-0.000481
1238841863.000000,0.294586,0.022422,0.260701,0.919104,-0.005011,0.015878,-0.000268
1238841873.000000,0.293827,0.023589,0.261106,0.919202,-0.004877,0.015901,-0.000052
1238841883.000000,0.293078,0.024754,0.261529,0.919290,-0.004744,0.015942,0.000192
1238841893.000000,0.292339,0.025920,0.261973,0.919367,-0.004612,0.015984,0.000439
1238841903.000000,0.291609,0.027086,0.262436,0.919433,-0.004480,0.016027,0.000689
1238841913.000000,0.290889,0.028252,0.262920,0.919488,-0.004349,0.016071,0.000942
1238841923.000000,0.290179,0.029418,0.263425,0.919532,-0.004218,0.016116,0.001199
1238841933.000000,0.289477,0.030584,0.263951,0.919564,-0.004088,0.016163,0.001458
1238841943.000000,0.288786,0.031750,0.264498,0.919585,-0.003959,0.016210,0.001720
1238841953.000000,0.288103,0.032916,0.265066,0.919594,-0.003831,0.016260,0.001984
1238841963.000000,0.287430,0.034082,0.265656,0.919592,-0.003704,0.016310,0.002251
1238841973.000000,0.286766,0.035249,0.266268,0.919578,-0.003577,0.016362,0.002521
1238841983.000000,0.286111,0.036416,0.266901,0.919553,-0.003452,0.016415,0.002793
1238841993.000000,0.285465,0.037583,0.267557,0.919516,-0.003327,0.016470,0.003067
1238842003.000000,0.284828,0.038751,0.268236,0.919468,-0.003204,0.016527,0.003343
1238842013.000000,0.284200,0.039919,0.268937,0.919407,-0.003082,0.016584,0.003620
1238842023.000000,0.283580,0.041088,0.269661,0.919335,-0.002961,0.016644,0.003900
1238842033.000000,0.282969,0.042258,0.270408,0.919251,-0.002842,0.016705,0.004182
1238842043.000000,0.282366,0.043428,0.271178,0.919155,-0.002723,0.016768,0.004465
1238842053.000000,0.281772,0.044599,0.271971,0.919047,-0.002606,0.016832,0.004749
1238842063.000000,0.281186,0.045771,0.272788,0.918927,-0.002491,0.016898,0.005035
1238842073.000000,0.280608,0.046943,0.273628,0.918794,-0.002376,0.016966,0.005322
1238842083.000000,0.280038,0.048117,0.274492,0.918650,-0.002264,0.017035,0.005610
1238842093.000000,0.279476,0.049292,0.275379,0.918493,-0.002153,0.017107,0.005899
1238842103.000000,0.278922,0.050468,0.276291,0.918324,-0.002043,0.017179,0.006189
1238842113.000000,0.278375,0.051646,0.277226,0.918143,-0.001935,0.017254,0.006479
1238842123.000000,0.277835,0.052825,0.278185,0.917949,-0.001829,0.017330,0.006770
1238842133.000000,0.277303,0.054005,0.279168,0.917743,-0.001725,0.017408,0.007062
1238842143.000000,0.276777,0.055187,0.280174,0.917524,-0.001622,0.017487,0.007353
1238842153.000000,0.276259,0.056371,0.281205,0.917293,-0.001521,0.017568,0.007645
1238842163.000000,0.275747,0.057557,0.282261,0.917050,-0.001422,0.017651,0.007937
1238842173.000000,0.275241,0.058744,0.283340,0.916793,-0.001325,0.017735,0.008229
1238842183.000000,0.274742,0.059934,0.284443,0.916525,-0.001230,0.017821,0.008520
1238842193.000000,0.274249,0.061125,0.285570,0.916243,-0.001137,0.017909,0.008812
1238842203.000000,0.273761,0.062319,0.286721,0.915949,-0.001046,0.017998,0.009102
1238842213.000000,0.273279,0.063515,0.287896,0.915642,-0.000957,0.018089,0.009392
1238842223.000000,0.272803,0.064714,0.289096,0.915322,-0.000871,0.018181,0.009681
1238842233.000000,0.272332,0.065915,0.290319,0.914989,-0.000786,0.018275,0.009969
1238842243.000000,0.271866,0.067119,0.291565,0.914644,-0.000704,0.018370,0.010256
1238842253.000000,0.271405,0.068325,0.292836,0.914286,-0.000624,0.018466,0.010542
1238842263.000000,0.270949,0.069534,0.294129,0.913914,-0.000546,0.018564,0.010826
1238842273.000000,0.270496,0.070747,0.295447,0.913530,-0.000470,0.018664,0.011109
1238842283.000000,0.270048,0.071962,0.296788,0.913133,-0.000397,0.018764,0.011390
1238842293.000000,0.269604,0.073180,0.298151,0.912723,-0.000327,0.018866,0.011669
1238842303.000000,0.269163,0.074401,0.299538,0.912301,-0.000258,0.018969,0.011946
1238842313.000000,0.268726,0.075625,0.300948,0.911865,-0.000193,0.019073,0.012221
1238842323.000000,0.268292,0.076853,0.302380,0.911416,-0.000129,0.019178,0.012494
1238842333.000000,0.267861,0.078084,0.303835,0.910954,-0.000069,0.019284,0.012764
1238842343.000000,0.267433,0.079319,0.305312,0.910480,-0.000011,0.019391,0.013032
1238842353.000000,0.267006,0.080557,0.306811,0.909992,0.000045,0.019499,0.013297
1238842363.000000,0.266582,0.081798,0.308332,0.909491,0.000098,0.019607,0.013560
